twitter_id,date,tweet
1462884861895712776,2021-11-22 20:45:04+00:00,"b'New Orleans\xe2\x80\x99 QB Taysom Hill signed a unique four-year, hybrid-type of contract extension that could be worth anywhere between $40 million and $95 million, depending on the position he plays, and includes $22.5 million guaranteed, sources tell ESPN.'"
1462877782803988491,2021-11-22 20:16:57+00:00,"b'Jets\xe2\x80\x99 rookie RB Michael Carter suffered a low-grade high ankle sprain that is expected to sideline him 2-3 weeks, per sources.'"
1462862414513332239,2021-11-22 19:15:52+00:00,"b'Atlanta\xe2\x80\x99s Calvin Ridley is eligible to be activated off the non-football injury list this week, but Falcons\xe2\x80\x99 HC Arthur Smith said today that he had no update on his standout wide receiver, who stepped away from the game to tend to his mental health.'"
1462849454827053070,2021-11-22 18:24:23+00:00,"b""RT @FieldYates: The Jaguars have placed WR Jamal Agnew on IR. \n\nHe's been a really solid player for them all season both on offense and on\xe2\x80\xa6"""
1462834853100113920,2021-11-22 17:26:21+00:00,"b'Bucs\xe2\x80\x99 TE Rob Gronkowski, listed as questionable for tonight due to his back, will play as long as there are no pre-game setbacks, per source.'"
1462803647134416898,2021-11-22 15:22:21+00:00,"b'Tests confirmed that Packers\xe2\x80\x99 OL Elgton Jenkins suffered a season-ending torn ACL during Sunday\xe2\x80\x99s loss to the Vikings, per source.'"
1462800041740017672,2021-11-22 15:08:02+00:00,b'RT @chengelis: Michigan running back Blake Corum used his NIL money to purchase turkeys distributed today in two Ypsilanti communities in w\xe2\x80\xa6'
1462794410576461827,2021-11-22 14:45:39+00:00,b'A topic that seems even more relevant today\xe2\x80\xa6. https://t.co/Aop14avaYy'
1462737762357030917,2021-11-22 11:00:33+00:00,"b'Giants\xe2\x80\x99 RB Saquon Barkley is expected to play Monday night against the Tampa Bay Buccaneers barring a setback with his ankle, per @JordanRaanan.\n\nhttps://t.co/ZyCPIkMCra'"
1462619615238971392,2021-11-22 03:11:05+00:00,b'RT @packers: Our thoughts are with the community of Waukesha https://t.co/xPRZcK1654'
1462615838813564928,2021-11-22 02:56:04+00:00,"b'Initial tests done on Bears\xe2\x80\x99 QB Justin Fields today did not reveal any broken ribs, per source. Fields\xe2\x80\x99 ribs will undergo further tests Monday.'"
1462587316212584452,2021-11-22 01:02:44+00:00,"b'With wins today from the Texans, Colts and Vikings, there now have been 11 wins since Week 9 from teams with a .500-or-below winning percentage against division leaders, the most such wins to occur during Weeks 9-11 of a single season since 1970.'"
1462579812049072130,2021-11-22 00:32:55+00:00,b'RT @CardsMarkD: Colt McCoy is the only NFL quarterback \xe2\x80\x93 including Seahawk QBs - to win a start at Seattle each of the last 2 regular seaso\xe2\x80\xa6'
1462579573611282435,2021-11-22 00:31:58+00:00,"b""Bears'\xc2\xa0QB Justin Fields exited today\xe2\x80\x99s loss with an injury to his ribs. HC Matt Nagy said he was unsure whether Fields had broken ribs, or if the injury was a result of one hit\xc2\xa0or\xc2\xa0a cumulative effect\xc2\xa0of hits.\n\nhttps://t.co/1hyVMplZMT"""
1462560300218081284,2021-11-21 23:15:23+00:00,b'CeeDee Lamb now ruled out with a concussion; Dallas on a short week after today with Thanksgiving game vs. the Raiders. https://t.co/WyXIesSbSb'
1462554142925279242,2021-11-21 22:50:55+00:00,b'RT @espn: Facts? \xf0\x9f\x91\x80 @MikePitt_Jr @JayT23 https://t.co/O7W3QqV1HG'
1462510494196117505,2021-11-21 19:57:28+00:00,b'Kyler Murray officially inactive today.'
1462491349513613312,2021-11-21 18:41:24+00:00,"b""Kevin Hart's reaction to Nick Sirianni's press conference answer on fertilizing and growing. https://t.co/RZhIyP71ON"""
1462485493623533569,2021-11-21 18:18:08+00:00,b'RT @FieldYates: A.J. Brown has a hand injury and is officially questionable to return.'
1462471592865378312,2021-11-21 17:22:53+00:00,"b'RT @FieldYates: Officially active: James Robinson, Latavius Murray, Taysom Hill.\n\nOfficially inactive: Lamar Jackson, Elijah Mitchell, Jare\xe2\x80\xa6'"
1462459020074180612,2021-11-21 16:32:56+00:00,b'Baltimore\xe2\x80\x99s QB1 today vs. Chicago: https://t.co/azBubV5Mi1'
1462457747300102148,2021-11-21 16:27:52+00:00,"b'Ravens\xe2\x80\x99 QB Lamar Jackson officially is inactive today vs. the Chicago Bears, per source. Tyler Huntley starts.'"
1462448495126892555,2021-11-21 15:51:06+00:00,b'Jaguars\xe2\x80\x99 RB James Robinson officially is active today.\n\n49ers\xe2\x80\x99 RB Elijah Mitchell expected to be inactive today due to the finger he fractured Monday night.'
1462448108844072973,2021-11-21 15:49:34+00:00,"b'Ravens had a non-COVID virus go through their organization last week, affecting a multitude of players including Lamar Jackson, WR Rashod Bateman, C Bradley Bozeman, amongst others. Jackson arrived at stadium a short time ago and team soon will test him to see if he can play.'"
1462435641552211970,2021-11-21 15:00:02+00:00,"b'ESPN\xe2\x80\x99s Sunday NFL Countdown, Week 11, now on the air\xe2\x80\xa6 https://t.co/KnrVe9LQEG'"
1462432503986282497,2021-11-21 14:47:34+00:00,"b'On Sunday, it\xe2\x80\x99s not too early to look ahead to Thursday: https://t.co/RchfY9n0aG'"
1462344896895983618,2021-11-21 08:59:27+00:00,b'More on the first NFL start today for Lions\xe2\x80\x99 QB Tim Boyle:\n\nhttps://t.co/h55XKaBBDs'
1462344591114481665,2021-11-21 08:58:14+00:00,b'More on the possibility of a third straight start for Cards\xe2\x80\x99 QB Colt McCoy:\n\nhttps://t.co/GezdhfCDSr'
1462276938945474565,2021-11-21 04:29:24+00:00,"b'Jaguars\xe2\x80\x99 RB James Robinson, listed as questionable for Sunday\xe2\x80\x99s game against San Francisco due to knee and heel injuries, is expected to play, per source.'"
1462264084901122049,2021-11-21 03:38:20+00:00,"b'Lions quarterback Tim Boyle will make his first NFL start Sunday in Cleveland against the Browns as Jared Goff continues to recover from an oblique injury he suffered last Sunday in Pittsburgh, per league sources.'"
1462263574223597574,2021-11-21 03:36:18+00:00,"b'Cardinals are not expected to make any final decisions until pre-game warmups, but signs heading into Sunday\xe2\x80\x99s game in Seattle point to Colt McCoy starting his third straight game for Arizona in place of the injured Kyler Murray, per sources.'"
1462259926508744712,2021-11-21 03:21:48+00:00,b'A league source on the status of Ravens\xe2\x80\x99 QB Lamar Jackson for Sunday\xe2\x80\x99s game in Chicago against the Bears: \xe2\x80\x9cI\xe2\x80\x99d say it\xe2\x80\x99s 50-50. He\xe2\x80\x99s sick \xe2\x80\x93 not Covid.\xe2\x80\x9d'
1462245630420697089,2021-11-21 02:25:00+00:00,"b'RT @ChrisConnelly: @AdamSchefter This is sad news. Back in 2005, Jen Chafitz [@swilcan22] and I did a story on him \xe2\x80\x94 and all the ex-@Raider\xe2\x80\xa6'"
1462241047036280833,2021-11-21 02:06:47+00:00,"b'Former Raiders\xe2\x80\x99 fullback Steve Smith has died after a long battle with Lou Gehrig\'s Disease, the team announced Saturday. Smith was 57. The Raiders called Smith an inspiration for ""smiling every day while always working for a cure for"" ALS.'"
1462184437928628224,2021-11-20 22:21:50+00:00,"b'Players expected to play Sunday include Baker Mayfield, Nick Chubb, Demetric Felton, Rashod Bateman, Patrick Peterson, Miles Sanders, Dallas Goedert, Tony Jones, Clyde Edwards-Helaire, Joey Bosa, Drue Tranquill, Chase Claypool and Ben Roethlisberger'"
1462184194382213130,2021-11-20 22:20:52+00:00,"b'Players out Sunday include Alvin Kamara, Terron Armstead, Ryan Ramczyk, Geoff Swaim, Jeremy McNichols, Ricky Seals-Jones, Marquise Brown, Khalil Mack, Akiem Hicks, David Bakhtiari, Aaron Jones, Amari Cooper, DeAndre Hopkins, Chris Carson, TJ Watt, Joe Haden, Minkah Fitzpatrick.'"
1462168583140696067,2021-11-20 21:18:50+00:00,b'Ravens downgraded WR Marquise Brown to out for Sunday\xe2\x80\x99s game vs. the Bears.'
1462164776373653513,2021-11-20 21:03:43+00:00,b'Vikings have activated CB Patrick Peterson from Reserve/Injured for Sunday\xe2\x80\x99s game vs. Packers.'
1462148750864965640,2021-11-20 20:00:02+00:00,"b'Eagles\xe2\x80\x99 RB Miles Sanders is being activated off IR today after missing the past three games with an ankle injury, per league source. Sanders is expected to play Sunday vs. the Saints.'"
1462142115190824963,2021-11-20 19:33:40+00:00,"b""Texans DL Jonathan Greenard (foot) and DB Cre'von LeBlanc (illness) will not travel with the team to Tennessee and have been ruled out for Sunday\xe2\x80\x99s game against the Titans."""
1462139859032813568,2021-11-20 19:24:42+00:00,"b'RT @espn: C.J. Stroud had a ridiculous first half performance: 29-31, 393 pass yards and 6 touchdowns \xf0\x9f\x98\xb3 https://t.co/C1row39Vz6'"
1462137134106779654,2021-11-20 19:13:52+00:00,"b'With Alvin Kamara ruled out for Sunday vs. Eagles, Saints are activating RB Tony Jones off IR, per source.'"
1462122545482809350,2021-11-20 18:15:54+00:00,b'RT @FieldYates: Lamar Jackson has been added to the Ravens\xe2\x80\x99 injury report tomorrow and is questionable due to illness.'
1462113843195387904,2021-11-20 17:41:19+00:00,b'Bucs\xe2\x80\x99 HC Bruce Arians officially ruled out WR Antonio Brown for Monday night\xe2\x80\x99s game vs. the Giants.\n\nBrown has a real chance to return next week at Indianapolis after missing the past four games with an ankle sprain.'
1462096475471720459,2021-11-20 16:32:18+00:00,"b'Eagles drafted five players in 2018. Four remain with the team and all four have signed an extension since this season began: OT Jordan Mailata, DE Josh Sweat, TE Dallas Goedert and now CB Avonte Maddox. https://t.co/aJIjprKAVh'"
1462095781276663809,2021-11-20 16:29:33+00:00,"b'Eagles and CB Avonte Maddox reached agreement on a three-year, $22.5 million extension that includes $13.3 million guaranteed, per sources.\n\nAnd so Maddox and Dallas Goedert, roommates and close friends, both get lucrative extensions 24 hours apart.'"
1462064670622236675,2021-11-20 14:25:55+00:00,"b'Steelers\xe2\x80\x99 QB Ben Roethlisberger will be activated to the team\xe2\x80\x99s 53-man roster after passing the NFL\xe2\x80\x99s required COVID-19 protocols, per @SteelersPRBurt. Roethlisberger will not fly with the team, he will go on his own, but he is on track to play Sunday night.'"
1462062147010273289,2021-11-20 14:15:54+00:00,"b'Giants\xe2\x80\x99 safety Logan Ryan is almost certainly out Monday night vs. Tampa after positive COVID-19 tests, per @JordanRaanan.\n\nhttps://t.co/JacTC1B9rm.'"
1461840769724076037,2021-11-19 23:36:13+00:00,"b'Chargers\xe2\x80\x99 DL Christian Covington and LB Drue Tranquill are the two LA defensive players who tested positive this week for COVID, per HC Brandon Staley. Other players such as Joey Bosa are considered close contacts and have a chance to play Sunday night vs. Pittsburgh.'"
1461816512709287936,2021-11-19 21:59:50+00:00,b'RT @Curtis_Crabtree: Pete Carroll says Chris Carson will have season ending surgery to prepare for next season. Says there\xe2\x80\x99s every bit of c\xe2\x80\xa6'
1461814059637125126,2021-11-19 21:50:05+00:00,"b'RT @toddarcher: Sources: WR Cooper tests positive, out 2 games https://t.co/rSF310KOs8'"
1461813407624179718,2021-11-19 21:47:30+00:00,"b'RT @JennaLaineESPN: The Bucs say they\'ve done their due diligence on vaccine cards. Antonio Brown\'s attorney said, ""Show me the proof."" Bro\xe2\x80\xa6'"
1461812614552563719,2021-11-19 21:44:21+00:00,b'RT @FieldYates: Saints RB Alvin Kamara is officially OUT on Sunday against the Eagles. Mark Ingram is in line to start once again.'
1461806366415282192,2021-11-19 21:19:31+00:00,b'49ers are listing RB Elijah Mitchell as doubtful and RB JaMycal Hasty as out for Sunday\xe2\x80\x99s game at Jacksonville. It now figures to leave 49ers\xe2\x80\x99 RB Jeff Wilson Jr. as the starter and Trey Sermon as the backup.'
1461805214185541632,2021-11-19 21:14:56+00:00,b'And so Amari Cooper also will be ineligible to play on Thanksgiving against the Raiders. https://t.co/z2Ce4ImSOz'
1461800740943503367,2021-11-19 20:57:10+00:00,"b""Cowboys ruled out WR Amari Cooper for Sunday's game against Kansas City after he was placed on COVID list."""
1461796625643364364,2021-11-19 20:40:49+00:00,"b'Steelers ruled out linebacker T.J. Watt (hip/knee), cornerback Joe Haden (foot) and safety Minkah Fitzpatrick, who is on the Reserve/COVID-19 List.'"
1461788066184675328,2021-11-19 20:06:48+00:00,"b'RT @ByNateTaylor: Here\xe2\x80\x99s the statement between the Chiefs &amp; the family of Ariel Young, the young girl who was critically injured in a multi\xe2\x80\xa6'"
1461779830018613249,2021-11-19 19:34:04+00:00,b'RT @FieldYates: Bears WR Allen Robinson is doubtful to play on Sunday against the Ravens due to a hamstring injury.'
1461759566656454657,2021-11-19 18:13:33+00:00,"b'With Jared Goff not practicing today for the third straight day, Lions\xe2\x80\x99 QB Tim Boyle is in line to start Sunday vs. Cleveland.'"
1461757864259764230,2021-11-19 18:06:47+00:00,"b'Panthers\xe2\x80\x99 HC Matt Rhule confirmed today to reporters that Cam Newton will, in fact, start Sunday vs. the WFT.'"
1461756427207385088,2021-11-19 18:01:05+00:00,b'RT @FieldYates: Cardinals head coach Kliff Kingsbury says WR DeAndre Hopkins is OUT Sunday against the Seahawks.'
1461742438847033344,2021-11-19 17:05:29+00:00,"b'Compensation update: Eagles gave Dallas Goedert a four-year, $59 million extension that includes $35.7 million guaranteed, per source.'"
1461741690134450176,2021-11-19 17:02:31+00:00,b'Eagles announced a four-year contact contract extension for TE Dallas Goedert through the 2025 season.'
1461739626876571657,2021-11-19 16:54:19+00:00,b'RT @jamisonhensley: Lamar Jackson has returned to practice. He missed last two days with an illness. https://t.co/SziXN2cUTR'
1461736645200388096,2021-11-19 16:42:28+00:00,"b""RT @gregauman: Former NFL running back Zac Stacy's bond for release has been set at $10,000 for his aggravated battery charge and $150 for\xe2\x80\xa6"""
1461725959887982606,2021-11-19 16:00:01+00:00,"b'Week 11\xe2\x80\x99s NFLPA Community MVP is New England DT Lawrence Guy, who hosted a baby shower that provided more than $40,000 in gifts and supplies for 20 local moms in need.'"
1461697348522885120,2021-11-19 14:06:19+00:00,b'Browns officially activated RB Nick Chubb off their Reserve-Covid list; he\xe2\x80\x99s on track to play Sunday vs. Lions.'
1461549726189469701,2021-11-19 04:19:43+00:00,b'Patriots come out on top of the Falcons. They now have won five in a row. https://t.co/tUCTQmea3o'
1461482337179521031,2021-11-18 23:51:56+00:00,b'Falcons\xe2\x80\x99 RB Cordarrelle Patterson is inactive tonight vs. the New England Patriots due to his ankle injury.'
1461473144691118087,2021-11-18 23:15:25+00:00,b'Any attempt by team personnel or players to use a forged or fake vaccination card would be reviewed under the NFL\xe2\x80\x99s personal conduct policy. It also would be a federal criminal offense. https://t.co/Ixt1fWxpjF'
1461471447386361859,2021-11-18 23:08:40+00:00,"b'More on Bucs\xe2\x80\x99 WR Antonio Brown obtaining a fake COVID-19 vaccination card, as his former chef is alleging:\n\nhttps://t.co/oCowjDZNKp'"
1461464513484623882,2021-11-18 22:41:07+00:00,b'Buccaneers now have released this statement regarding the \xe2\x81\xa6@NFLSTROUD\xe2\x81\xa9 report alleging that Antonio Brown used a fake vaccination card: https://t.co/mPpuNyvYiQ'
1461418462396530694,2021-11-18 19:38:07+00:00,b'RT @The33rdTeamFB: NFL Teams Can Maximize Success With These Two Philosophies \xe2\x80\x94 @JoeBanner13 \n\nJoe Banner touches on the keys the Eagles an\xe2\x80\xa6'
1461413256803803137,2021-11-18 19:17:26+00:00,b'Ravens\xe2\x80\x99 QB Lamar Jackson misses practice for a second straight day with a non-COVID-related illness:\n\nhttps://t.co/wcJb0F27NB'
1461405986774831110,2021-11-18 18:48:33+00:00,"b'RT @ABC: BREAKING: Governor Stitt: \xe2\x80\x9cAfter prayerful consideration and reviewing materials presented by all sides of this case, I have deter\xe2\x80\xa6'"
1461405765349031942,2021-11-18 18:47:40+00:00,"b'Cardinals\xe2\x80\x99 QB Kyler Murray is practicing again today, despite his ankle injury; Lions\xe2\x80\x99 QB Jared Goff with his oblique injury is not.'"
1461346048069169169,2021-11-18 14:50:23+00:00,"b'Coming off the biggest win of his career, WFT QB Taylor Heinicke shares advice for kids, via @Nickelodeon. https://t.co/kIBljl84TA'"
1461084699724554241,2021-11-17 21:31:52+00:00,b'Buccaneers placed cornerback Richard Sherman on the Reserve/Injured list.'
1461067276355051529,2021-11-17 20:22:38+00:00,b'RT @MikeTriplett: Saints RB Alvin Kamara was back participating in the early portion of practice open to media Wednesday. Didn\xe2\x80\x99t see LT Ter\xe2\x80\xa6'
1461061506808832001,2021-11-17 19:59:43+00:00,"b'RT @FieldYates: In his press conference, Panthers head coach Matt Rhule says \xe2\x80\x9cwe\xe2\x80\x99re trending that way\xe2\x80\x9d in terms of Cam Newton starting on S\xe2\x80\xa6'"
1461040160150368256,2021-11-17 18:34:53+00:00,"b'Cardinals\' QB Kyler Murray on how his ankle is feeling as it pertains to his status for Sunday at Seattle: ""I\'m pretty close.""'"
1461028503109918721,2021-11-17 17:48:34+00:00,"b'Director @gothamchopra previews and shares his unique insights on the new docuseries that debuts this week, \xe2\x80\x9cMan In the Arena: Tom Brady.\xe2\x80\x9d\n\n\xf0\x9f\x8e\xa7 https://t.co/WTOZHbV67F https://t.co/BoghvnfHAn'"
1461025070051209220,2021-11-17 17:34:55+00:00,b'RT @Jake_Trotter: \xe2\x80\x9cThis is probably the most beat up I\xe2\x80\x99ve ever been in my career (as an ambulance whizzes by)\xe2\x80\xa6\xe2\x80\x9d Baker is battling knee and\xe2\x80\xa6'
1460994026010812423,2021-11-17 15:31:34+00:00,"b'Former Browns\xe2\x80\x99 VP of Football Operations Sashi Brown, now with the Washington Wizards, has been promoted to President of Monumental Basketball and Special Advisor to the Office of the CEO at Monumental Sports &amp; Entertainment and signed an extension.'"
1460986327659331587,2021-11-17 15:00:58+00:00,"b'RT @RichCimini: BREAKING: In a surprise, the Jets are planning to start Joe Flacco vs Miami, source tells ESPN. Zach Wilson still not 100%.\xe2\x80\xa6'"
1460985693073772546,2021-11-17 14:58:27+00:00,b'RT @Eagles: Roster Move: Eagles have activated the 21-day practice window for RB Miles Sanders. https://t.co/iY503ZKuQE'
1460737173716623365,2021-11-16 22:30:56+00:00,"b'Steelers and Chargers play Sunday night, and currently QB Ben Roethlisberger, S Minkah Fitzpatrick, DE Joey Bosa and DT Jerry Tillery are all on the Reserve/COVID-19 list. https://t.co/22UsuLk7zp'"
1460711729902542855,2021-11-16 20:49:49+00:00,b'RT @ESPNPlus: Seven Super Bowls later \xf0\x9f\x90\x90\n\nMan In The Arena: @TomBrady is now streaming \xe2\x9e\xa1\xef\xb8\x8f https://t.co/qjGfqEVKno https://t.co/FyfBumk3Zw'
1460665903994089472,2021-11-16 17:47:44+00:00,"b'RT @LeVeonBell: this hurts, but it\xe2\x80\x99s been a blessing to be here to say the least, i\xe2\x80\x99ve enjoyed every second of this short period &amp; gotta wh\xe2\x80\xa6'"
1460653891440234503,2021-11-16 17:00:00+00:00,"b'Director @gothamchopra previews and shares his unique insights on the new docuseries that debuts today, \xe2\x80\x9cMan In the Arena: Tom Brady\xe2\x80\x9d:\n\n\xf0\x9f\x8e\xa7 https://t.co/RP1QlBex9H'"
1460387471439515650,2021-11-15 23:21:20+00:00,"b'Packers\xe2\x80\x99 LB Whitney Mercilus, who brought added pass rush to Green Bay since the team signed him this season, tore his biceps Sunday and will miss the rest of this season, per source.'"
1460383966800666631,2021-11-15 23:07:24+00:00,b'RT @espn: .@obj in the house for his first game as an LA Ram\xf0\x9f\x93\x8d\n\n\xf0\x9f\x93\xba: 8:15 PM ET on ESPN\n\n(via @RamsNFL)\nhttps://t.co/svto5IZ4Mf'
1460324748404006916,2021-11-15 19:12:06+00:00,"b'Steelers\xe2\x80\x99 S Minkah Fitzpatrick tested positive for COVID, per ESPN\xe2\x80\x99s @ByKimberleyA. Fitzpatrick now joins Ben Roethlisberger on the Reserve-COVID list.'"
1460313716860198919,2021-11-15 18:28:16+00:00,"b'MRIs on TJ Watt\xe2\x80\x99s knee and hip came back negative today but he still is sore, per sources. It is uncertain how much, if any, time Watt will miss. But all things considered, it\xe2\x80\x99s a positive result today for Watt and the Steelers.'"
1460307271649398785,2021-11-15 18:02:39+00:00,b'Ron Rivera confirmed that WFT DE Chase Young tore his ACL during Sunday\xe2\x80\x99s win over Tampa Bay.\n\nHis 2021 is over and the watch for 2022 now begins.'
1460299174881026048,2021-11-15 17:30:28+00:00,b'RT @OmahaProd: Back tonight on ESPN2 - at EXACTLY 8:13pm ET. https://t.co/hjgUUzCLdj'
1460296759519838215,2021-11-15 17:20:53+00:00,"b'Packers\xe2\x80\x99 OLB Rashan Gary plans to brace his hyperextended elbow to see if he can try to play Sunday vs. the Vikings, per source. But Gary also has an MRI on his elbow scheduled for Tuesday to see if anything gets in the way of his plans.'"
1460286936212389893,2021-11-15 16:41:51+00:00,"b'Panthers\xe2\x80\x99 HC Matt Rhule said he will give Cam Newton most of the first-team reps at practice this week, which placed him square in line to start Sunday against the WFT.'"
1460283651304800259,2021-11-15 16:28:47+00:00,"b'This time frame means the Packers avoid having to put Aaron Jones on IR, which would sideline him at least three weeks. Now Packers can see how Jones progresses through this week and then make a determination. https://t.co/xkona9hhny'"
1460282536660135936,2021-11-15 16:24:22+00:00,"b'MRI revealed that Packers\xe2\x80\x99 RB Aaron Jones has \xe2\x80\x9ca mild\xe2\x80\x9d MCL sprain and he is expected to be out 1-2 weeks, per source.'"
1460265193317883907,2021-11-15 15:15:27+00:00,"b'Philip Rivers, the St. Michael High School football head coach and former NFL quarterback, will be amongst the guests included on tonight\xe2\x80\x99s Manningcast on espn2.'"
1460251228441509895,2021-11-15 14:19:57+00:00,b'RT @Browns: Hill was diagnosed with a neck sprain and is cleared to travel back to Cleveland on Monday.'
1460238744221483019,2021-11-15 13:30:21+00:00,"b'Najee Harris after Sunday\xe2\x80\x99s 16-16 tie with the Lions: \xe2\x80\x9cI didn\'t even know you could tie in the NFL,"" Harris said, via @bepryor. ""In my mind, I was sitting on the bench saying, \'I\'ve got another quarter to go.\' But someone came to me and said, \'That\'s it.\xe2\x80\x99\nhttps://t.co/rZqQemPJ6F'"
1460102482558787593,2021-11-15 04:28:53+00:00,"b'Patrick Mahomes came dressed to play Sunday night.\n\nThen he completed 35-of-50 passes for 406 yards, 5 TDs and 0 INTs.\n\nChiefs were only AFC West team to win Sunday. KC back in first place.\n\n\xf0\x9f\x93\xb8 @chiefs https://t.co/0G1fkUSiYF'"
1460070135566409730,2021-11-15 02:20:21+00:00,b'RT @DraftDiamonds: The Hula Bowl Loads Up on NFL Coaching talent for its Orlando Debut https://t.co/Lev7srXikB #NFL #NFLDraftNews https://t\xe2\x80\xa6'
1460064702776561669,2021-11-15 01:58:46+00:00,"b'For the 2nd consecutive week, four teams \xe2\x80\x93 Carolina, Miami, Minnesota, Washington \xe2\x80\x93 entered week with a .500-or-below win % and defeated a team that began the week in first place or tied for first. There have been 8 of these wins the past two weeks, most in weeks 9-10 since 1970.'"
1460042512232587270,2021-11-15 00:30:35+00:00,"b'For the first time with Russell Wilson at QB, the Seahawks have been shut out in a game.'"
1460033342196400134,2021-11-14 23:54:09+00:00,"b'Packers think RB Aaron Jones suffered a sprained MCL but he will undergo further testing, per source.'"
1460030061915037704,2021-11-14 23:41:07+00:00,b'RT @FieldYates: Packers RB Aaron Jones just went into the medical tent. He got help from two staffers to get him there.'
1460026444290080773,2021-11-14 23:26:44+00:00,b'Cardinals\xe2\x80\x99 QB Colt McCoy is headed to the locker room with a chest injury. Chris Streveler is in the game.'
1459983273724108802,2021-11-14 20:35:12+00:00,b'Steelers\xe2\x80\x99 OLB T.J. Watt questionable to return due to a hip injury.'
1459981132540297221,2021-11-14 20:26:41+00:00,b'Browns\xe2\x80\x99 QB Baker Mayfield is questionable to return due to a knee injury.'
1459975348112834573,2021-11-14 20:03:42+00:00,b'RT @AZCardinals: Week 10 Inactives: https://t.co/31GuH5meat'
1459969360945192968,2021-11-14 19:39:55+00:00,b'Panthers\xe2\x80\x99 QB Cam Newton won\xe2\x80\x99t start but is active today against Arizona.'
1459959981248290840,2021-11-14 19:02:38+00:00,b'Update: Chase Young has been ruled out due to a knee injury. https://t.co/IekdqnfuK5'
1459957691812663298,2021-11-14 18:53:33+00:00,b'Cart coming onto the field for Washington DE Chase Young.'
1459944032738631688,2021-11-14 17:59:16+00:00,b'Buccaneers announced CB Richard Sherman is out for today\xe2\x80\x99s game due to a calf injury.'
1459928889610977285,2021-11-14 16:59:06+00:00,"b""RT @mortreport: Carson Wentz said if expectant wife Madison goes into labor today, they decided he would still play for @Colts.\nWentz won't\xe2\x80\xa6"""
1459924030736195585,2021-11-14 16:39:47+00:00,"b'RT @FieldYates: Officially active: James Robinson, Rhamondre Stevenson, Zack Moss, Chris Godwin. \n\nOfficially inactive: Zach Wilson, Jonnu\xe2\x80\xa6'"
1459922470660681728,2021-11-14 16:33:35+00:00,b'Patriots\xe2\x80\x99 TE Jonnu Smith inactive today.'
1459920028514537477,2021-11-14 16:23:53+00:00,"b'RT @ESPNdirocco: Jaguars RB James Robinson (heel) will play vs. Colts, per league source.'"
1459916262256091141,2021-11-14 16:08:55+00:00,"b'Rondale Moore will play today; Cardinals will test Kyler Murray and DeAndre Hopkins pregame, but don\xe2\x80\x99t sound optimistic on either, per sources. Cardinals taking big-picture view and play division-rival Seattle next Sunday. https://t.co/GzpFDj6P0W'"
1459915672864137220,2021-11-14 16:06:34+00:00,b'RT @JOEL9ONE: \xf0\x9f\x90\x90 back @diannaESPN https://t.co/eGJE0zbvAy'
1459907651979165706,2021-11-14 15:34:42+00:00,b'Bills DT Star Lotulelei placed on the Reserve/Covid-19 list.'
1459898927210287105,2021-11-14 15:00:02+00:00,"b'ESPN\xe2\x80\x99s Sunday NFL Countdown, Week 10, now on the air. https://t.co/PxSf2qOK0w'"
1459869785332793354,2021-11-14 13:04:14+00:00,"b'Patriots\xe2\x80\x99 RB Rhamondre Stevenson, listed as questionable for today due to a concussion, is expected to play vs. the Browns, per a league source.'"
1459869321119866881,2021-11-14 13:02:23+00:00,b'Mark Ingram\xe2\x80\x99s chance today to start and make history: https://t.co/2R4w20aFB0'
1459856344777961476,2021-11-14 12:10:50+00:00,"b'Rams have discussed using Odell Beckham Jr. as an occasional punt returner Monday night as part of a package of plays designed for the standout wide receiver, per sources.\n\nhttps://t.co/ImEtAWv1HW'"
1459842197914894339,2021-11-14 11:14:37+00:00,b'RT @MikeReiss: Quick-hit thoughts/notes around the Patriots and NFL (impressive Christian Barmore and the second-round trade-up; Mac Jones\xe2\x80\xa6'
1459839387919953924,2021-11-14 11:03:27+00:00,"b'Rams will not play pass rusher Von Miller unless the team believes his ankle injury is close to fully healed, leaving him questionable for Monday night at San Francisco.\n\nhttps://t.co/8tbtRq2D0p'"
1459824960629792771,2021-11-14 10:06:07+00:00,"b'Carolina Panthers operating as if Sam Darnold will be out for the season while giving Cam Newton a chance to win the 2022 starting job, per sources:\n\nhttps://t.co/N3Ql7rlI6o'"
1459732561773666307,2021-11-14 03:58:57+00:00,"b'Three Cardinals - Kyler Murray, DeAndre Hopkins, Rondale Moore - are questionable for Sunday. Moore is the most likely to play, Hopkins the least, and it doesn\xe2\x80\x99t sound promising for Murray, per sources. Cards will make final decisions in pregame, but sounds like QB-WR inactive.'"
1459731758371463176,2021-11-14 03:55:46+00:00,b'RT @bhofheimer_espn: Must feel like the night before Christmas for @diannaESPN. Can\xe2\x80\x99t wait to see her back in action tomorrow on Sunday #NF\xe2\x80\xa6'
1459712144933593090,2021-11-14 02:37:50+00:00,"b'WFT All-Pro G Brandon Scherff returns Sunday from a knee strain vs. Tampa Bay. In the last three seasons, the WFT has gone 0-12 in his absence. Win percentage with Scherff in the lineup the past seven seasons is 49.4 percent; without him is 13.6 percent.'"
1459706877474967556,2021-11-14 02:16:54+00:00,b'A thank you note from OBJ to Cleveland: https://t.co/FVOcwChynR'
